"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"73","Quadrilocale piazza della Calza, Santo Spirito, Firenze","1800.0","4","90.0","nan","2"
"74","Terratetto unifamiliare piazza Desiderio da Settignano, Settignano, Firenze","4500.0","5+","280.0","3","2"
"75","Terratetto unifamiliare via il Prato, Borgo Ognissanti - Il Prato, Firenze","7000.0","5+","286.0","3+","2"
"76","Quadrilocale piazza degli Antinori 8R, Piazza della Repubblica, Firenze","4500.0","4","110.0","2","2"
"77","Appartamento via della Scala, Fortezza - Stazione, Firenze","7000.0","5+","250.0","3+","2"
"78","Quadrilocale via di Montughi, Bolognese, Firenze","1300.0","4","86.0","nan","2"
"79","Quadrilocale via Gino Capponi, San Marco - SS Annunziata, Firenze","1600.0","4","120.0","2","2"
"80","Bilocale via Fra' Giovanni Angelico, Beccaria - Colombo, Firenze","1500.0","2","50.0","nan","2"
"81","Quadrilocale via Alfonso La Marmora 26, San Marco - SS Annunziata, Firenze","1500.0","4","90.0","2","2"
"82","Quadrilocale via Gino Capponi, San Marco - SS Annunziata, Firenze","1750.0","4","120.0","2","2"
"83","Casa colonica via Bolognese Nuova, Bolognese, Firenze","nan","5+","500.0","3+","2"
"84","Trilocale via delle Campora, Porta Romana, Firenze","900.0","3","70.0","nan","2"
"85","Bilocale Borgo Ognissanti, Borgo Ognissanti - Il Prato, Firenze","700.0","2","40.0","nan","2"
"86","Appartamento via del Pian dei Giullari 117, Cinque Vie, Firenze","3300.0","5+","233.0","3+","2"
"87","Quadrilocale via Ricasoli, Duomo, Firenze","3700.0","4","140.0","3","2"
"88","Appartamento via della Torre del Gallo, Michelangelo - Poggio Imperiale, Firenze","2900.0","5","176.0","3","2"
"89","Quadrilocale via dei Bardi, San Niccolò, Firenze","4000.0","4","195.0","2","2"
"90","Trilocale via Virgilio Biagini, Galluzzo, Firenze","800.0","3","71.0","nan","2"
"91","Appartamento via Laura, San Marco - SS Annunziata, Firenze","1700.0","5","100.0","2","2"
"92","Trilocale via Virgilio Biagini, Galluzzo, Firenze","750.0","3","65.0","nan","2"
"93","Quadrilocale via Ottavio Rinuccini, Porta al Prato - San Jacopino, Firenze","1450.0","4","100.0","2","2"
"94","Appartamento via Girolamo Benivieni 8B, Libertà - Savonarola, Firenze","2400.0","5+","160.0","2","2"
"95","Appartamento via dei Servi, Duomo, Firenze","2900.0","5","165.0","2","2"
"96","Appartamento Borgo degli Albizi, Duomo, Firenze","1400.0","5+","239.0","3","2"
"97","Terratetto unifamiliare via della Torre del Gallo, Michelangelo - Poggio Imperiale, Firenze","1000.0","2","42.0","nan","2"
"98","Appartamento buono stato, primo piano, Fortini, Firenze","3200.0","5+","300.0","2","2"
"99","Bilocale via della Torre del Gallo, Michelangelo - Poggio Imperiale, Firenze","900.0","2","66.0","nan","2"
"100","Trilocale via degli Orti Oricellari, Borgo Ognissanti - Il Prato, Firenze","1300.0","3","65.0","2","2"
"101","Bilocale via Giuseppe Saverio Mercadante, Porta al Prato - San Jacopino, Firenze","950.0","2","47.0","nan","0"
"102","Villa bifamiliare via Benedetto da Maiano 17, Coverciano, Firenze","8000.0","5+","300.0","3+","0"
"103","Bilocale via dei Serragli, Santo Spirito, Firenze","2300.0","2","68.0","nan","0"
"104","Appartamento viale Spartaco Lavagnini, Libertà - Savonarola, Firenze","2000.0","5","170.0","2","0"
"105","Trilocale via M. Roselli Cecconi 27, Novoli, Firenze","1000.0","3","99.0","nan","0"
"106","Appartamento via Luigi Salvatore Cherubini, San Marco - SS Annunziata, Firenze","1450.0","5","123.0","3","0"
"107","Appartamento via della Scala, Fortezza - Stazione, Firenze","7000.0","5+","295.0","3","0"
"108","Trilocale via Camillo Benso di Cavour, San Marco - SS Annunziata, Firenze","1100.0","3","73.0","nan","0"
"109","Bilocale via Maggio, Santo Spirito, Firenze","800.0","2","45.0","nan","0"
"110","Trilocale piazza di San Firenze 5, Signoria - Uffizi, Firenze","1400.0","3","60.0","nan","0"
"111","Bilocale via Faliero Vezzani, Careggi - Rifredi - Dalmazia, Firenze","840.0","2","42.0","nan","0"
"112","Palazzo - Edificio via Maggio 19, Ponte Vecchio - Pitti, Firenze","2500.0","4","80.0","nan","0"
"113","Trilocale piazza dei Nerli, San Frediano, Firenze","2750.0","3","90.0","2","0"
"114","Quadrilocale ottimo stato, primo piano, Duomo, Firenze","1700.0","4","95.0","2","0"
"115","Appartamento via Bolognese, Bolognese, Firenze","1300.0","5","100.0","2","0"
"116","Quadrilocale via della Lastra, Bolognese, Firenze","1300.0","4","100.0","2","0"
"117","Quadrilocale Lungarno Cristoforo Colombo 28A, Alberti - Bellariva, Firenze","2200.0","4","103.0","2","0"
"118","Terratetto unifamiliare via Senese 83, Due Strade - San Gaggio, Firenze","2800.0","5","170.0","3","0"
"119","Quadrilocale via di Montughi 7, Leopoldo - Vittorio Emanuele - Statuto, Firenze","1300.0","4","100.0","nan","0"
"120","Appartamento via delle Campora 52, Marignolle - Bellosguardo, Firenze","2000.0","5","140.0","2","0"
"121","Trilocale via Gino Capponi, San Marco - SS Annunziata, Firenze","1750.0","3","100.0","2","0"
"122","Appartamento piazza della Signoria, Signoria - Uffizi, Firenze","4500.0","5","150.0","2","0"
"123","Appartamento in villa via Giovanni Boccaccio, Le Cure, Firenze","2950.0","5+","232.0","3","0"
"124","Appartamento Borgo San Iacopo, Ponte Vecchio - Pitti, Firenze","9000.0","5+","129.0","nan","0"
"125","Appartamento via Masaccio, Mazzini - Oberdan, Firenze","1700.0","5+","150.0","2","0"
"126","Appartamento ottimo stato, secondo piano, Leopoldo - Vittorio Emanuele - Statuto, Firenze","1900.0","5+","134.0","2","2"
"127","Quadrilocale piazza dell'Indipendenza 4, San Marco - SS Annunziata, Firenze","2000.0","4","180.0","2","2"
"128","Villa bifamiliare via dei Massoni 14, Bolognese, Firenze","2800.0","5+","329.0","3+","2"
"129","Trilocale Lungarno delle Grazie, Santa Croce, Firenze","1300.0","3","65.0","nan","2"
"130","Appartamento via del Giglio, Piazza della Repubblica, Firenze","7800.0","5+","180.0","2","2"
"131","Appartamento via Gordigiani, Ponte di Mezzo - Circondaria, Firenze","1800.0","5","105.0","nan","2"
"132","Bilocale via Fra' Giovanni Angelico, Beccaria - Colombo, Firenze","1500.0","2","60.0","nan","2"
"133","Trilocale piazza Piattellina 14, San Frediano, Firenze","3500.0","3","79.0","2","2"
"134","Villa unifamiliare Viuzzo delle Masse, Serpiolle, Firenze","6000.0","5+","338.0","3+","2"
