"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"67","Bilocale Corticella Cadrega ,3, Centro Storico, Verona","1050.0","2","40.0","nan","1"
"68","Bilocale via Ugo Zannoni 16, Zona Fiera, Verona","900.0","2","52.0","nan","1"
"69","Bilocale via Macello 6, Centro Storico, Verona","850.0","2","45.0","nan","1"
"70","Monolocale Vicoletto Corticella Vetri 1, Veronetta, Verona","550.0","nan","45.0","nan","1"
"71","Trilocale piazzetta Portichetti 1A, San Zeno, Verona","950.0","3","77.0","nan","1"
"72","Trilocale vicolo Borgo Tascherio 13, Veronetta, Verona","800.0","3","65.0","nan","1"
"73","Trilocale vicolo basso acquar, Borgo Roma, Verona","800.0","3","90.0","nan","1"
"74","Bilocale via Goffredo Mameli 118, Borgo Trento, Verona","750.0","2","55.0","nan","1"
"75","Bilocale via Ponte Pietra, Centro Storico, Verona","825.0","2","70.0","nan","1"
"76","Trilocale via Scrimiari 10, Veronetta, Verona","1200.0","3","105.0","2","1"
"77","Bilocale via San Rocchetto, Centro Storico, Verona","650.0","2","50.0","nan","1"
"78","Trilocale via Carlo Ederle 5, Borgo Trento, Verona","1350.0","3","120.0","2","1"
"79","Bilocale via Montorio, Borgo Venezia, Verona","790.0","2","75.0","nan","1"
"80","Bilocale vicolo Cieco Bacco 1, Veronetta, Verona","750.0","2","62.0","nan","1"
"81","Trilocale vicolo Basso Acquar, Zona Fiera, Verona","900.0","3","90.0","nan","1"
"82","Trilocale via Circonvallazione Alfredo Oriani 6, Valverde, Verona","1350.0","3","120.0","2","1"
"83","Quadrilocale Ponte Delle Navi, Veronetta, Verona","2500.0","4","150.0","2","1"
"84","Terratetto unifamiliare 112 m², ottimo stato, Avesa, Verona","2000.0","4","112.0","3","1"
"85","Appartamento via schiapparelli, Zona Fiera, Verona","1000.0","5","150.0","2","1"
"86","Trilocale corno d'aqulio, 29, Ponte Crencano, Verona","750.0","3","72.0","nan","1"
"87","Quadrilocale piazza dei Caduti 45, Santa Lucia - Golosine, Verona","720.0","4","73.0","nan","1"
"88","Bilocale Stradone San Tomaso, Veronetta, Verona","750.0","2","50.0","nan","1"
"89","Quadrilocale 95 m², Pindemonte, Verona","950.0","4","95.0","nan","1"
"90","Trilocale via Roveggia, Zona Fiera, Verona","800.0","3","90.0","nan","1"
"91","Trilocale via Giuseppe Venturi, Borgo Venezia, Verona","1200.0","3","100.0","nan","1"
"92","Quadrilocale via Fiumicello, Borgo Venezia, Verona","650.0","4","90.0","nan","1"
"93","Appartamento nuovo, primo piano, Quinto, Verona","1500.0","5","190.0","3","1"
"94","Appartamento nuovo, piano terra, Quinto, Verona","1600.0","5","198.0","3","1"
"95","Bilocale via Amatore Sciesa, Valverde, Verona","780.0","2","40.0","nan","1"
"96","Quadrilocale piazzetta Santi Apostoli, Centro Storico, Verona","1500.0","4","115.0","2","1"
"97","Trilocale via Sasse, Castiglione, Verona","1300.0","3","120.0","3","1"
"98","Appartamento nuovo, piano terra, Quinto, Verona","1200.0","5","156.0","2","1"
"99","Bilocale via Tommaso Campanella, Porto San Pancrazio, Verona","600.0","2","50.0","nan","1"
"100","Quadrilocale buono stato, primo piano, Pindemonte, Verona","1100.0","4","113.0","2","1"
"101","Monolocale buono stato, terzo piano, Borgo Roma, Verona","590.0","nan","41.0","nan","2"
"102","Quadrilocale via centro 9, Borgo Roma, Verona","800.0","4","110.0","nan","2"
"103","Trilocale ottimo stato, primo piano, Borgo Venezia, Verona","720.0","3","72.0","nan","2"
"104","Trilocale via Brigata Composta, Santa Lucia - Golosine, Verona","850.0","3","90.0","nan","2"
"105","Bilocale via Fiumicello, Borgo Venezia, Verona","570.0","2","50.0","nan","2"
"106","Quadrilocale vicolo Corte Spagnola 1, Centro Storico, Verona","1300.0","4","120.0","nan","2"
"107","Appartamento nuovo, primo piano, Quinto, Verona","1400.0","5","160.0","2","2"
"108","Appartamento Stradone Scipione Maffei, Centro Storico, Verona","2800.0","5","170.0","3","2"
"109","Villa a schiera via Lazzaretto 3, Porto San Pancrazio, Verona","800.0","2","78.0","nan","2"
"110","Appartamento ottimo stato, Borgo Trento, Verona","1200.0","5","120.0","2","2"
"111","Bilocale vicolo San Domenico 20, Cittadella - Porta Nuova, Verona","1000.0","2","nan","nan","2"
"112","Bilocale via Mercurio 1, Sacra Famiglia - Castel D'Azzano, Verona","630.0","2","65.0","nan","2"
"113","Bilocale ottimo stato, terzo piano, Borgo Roma, Verona","700.0","2","65.0","nan","2"
