"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1784","Trilocale via Giuseppe Parini, Porta Nuova, Milano","2250.0","3","95.0","2","1"
"1785","Trilocale viale Murillo, San Siro, Milano","1750.0","3","90.0","nan","1"
"1786","Bilocale via Giovanni Pierluigi da Palestrina 18, Centrale, Milano","1100.0","2","65.0","nan","1"
"1787","Bilocale via Lorenzo Perosi 1, Tripoli - Soderini, Milano","1250.0","2","75.0","nan","1"
"1788","Bilocale piazzale Carlo Maciachini, Farini, Milano","2700.0","2","63.0","nan","1"
"1789","Bilocale piazzale Carlo Maciachini, Farini, Milano","2700.0","2","72.0","nan","1"
"1790","Trilocale piazzale Carlo Maciachini, Farini, Milano","5300.0","3","134.0","2","1"
"1791","Bilocale via Arnaldo Fusinato 10, Bovisa, Milano","850.0","2","65.0","nan","1"
"1792","Quadrilocale viale Piave 29, Porta Venezia, Milano","3500.0","4","142.0","2","1"
"1793","Trilocale via Principe Eugenio 4, Cenisio, Milano","1700.0","3","90.0","nan","1"
"1794","Bilocale via Adolfo Wildt 19/5, Casoretto, Milano","1200.0","2","58.0","nan","1"
"1795","Trilocale via Cislaghi 21, Precotto, Milano","1500.0","3","100.0","2","1"
"1796","Bilocale viale Certosa, Cascina Merlata - Musocco, Milano","650.0","2","20.0","nan","1"
"1797","Bilocale piazzale Francesco Bacone 2, Buenos Aires, Milano","1600.0","2","80.0","nan","1"
"1798","Bilocale corso Genova, Corso Genova, Milano","2180.0","2","60.0","2","1"
"1799","Appartamento via Lorenzo Mascheroni, Vincenzo Monti, Milano","8085.0","5","242.0","3","1"
"1800","Quadrilocale via Alserio, Zara, Milano","2350.0","4","130.0","2","1"
"1801","Trilocale via Bernardino Verro 4, Pezzotti - Meda, Milano","1175.0","3","78.0","nan","1"
"1802","Quadrilocale via Verri, San Babila, Milano","5830.0","4","185.0","2","1"
"1803","Bilocale piazzale Gabrio Piola 12, Città Studi, Milano","1150.0","2","55.0","nan","1"
"1804","Bilocale via Osoppo, San Siro, Milano","1200.0","2","70.0","nan","1"
"1805","Bilocale via Leone Tolstoj, Piazza Napoli, Milano","1300.0","2","67.0","nan","1"
"1806","Bilocale via San Pietro all'Orto 6, Duomo, Milano","2500.0","2","50.0","nan","1"
"1807","Trilocale corso Porta Vigentina, Quadronno - Crocetta, Milano","3250.0","3","100.0","2","1"
"1808","Monolocale viale Ortles 62, Corvetto, Milano","900.0","nan","40.0","nan","1"
