"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"62","Trilocale Riva De Biasio, Santa Croce, Venezia","1500.0","3","80.0","nan","1"
"63","Bilocale ottimo stato, secondo piano, Santa Croce, Venezia","1400.0","2","60.0","nan","1"
"64","Quadrilocale buono stato, secondo piano, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1800.0","4","110.0","nan","1"
"65","Quadrilocale Calle de la Ca' d'Oro, Santi Apostoli - San Canciano, Venezia","1300.0","4","75.0","nan","1"
"66","Bilocale ottimo stato, secondo piano, San Marco, Venezia","1500.0","2","45.0","nan","1"
"67","Trilocale via Monte Nevoso 15/a, Carpenedo - Bissuola, Venezia","1150.0","3","117.0","2","1"
"68","Trilocale Campo Santo Stefano, San Marco, Venezia","1300.0","3","80.0","2","1"
"69","Trilocale Gran viale Santa Maria Elisabetta 30, Lido di Venezia, Venezia","800.0","3","74.0","2","1"
"70","Monolocale Campo dei Frari, San Polo, Venezia","750.0","nan","28.0","nan","1"
"71","Trilocale via Cappuccina, Mestre, Venezia","1100.0","3","120.0","2","1"
"72","Bilocale Riviera Giovanni Miani, Mestre, Venezia","720.0","2","70.0","nan","1"
"73","Quadrilocale Frezzaria, San Marco, Venezia","1000.0","4","80.0","2","1"
"74","Trilocale via Istria, Asseggiano, Venezia","800.0","3","70.0","nan","1"
"75","Trilocale buono stato, primo piano, Lido di Venezia, Venezia","1800.0","3","92.0","nan","1"
"76","Appartamento Campo San Lio, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","3200.0","5+","200.0","3","2"
"77","Trilocale corso del Popolo 54, Mestre, Venezia","1400.0","3","92.0","2","2"
"78","Appartamento ottimo stato, terzo piano, San Marco, Venezia","2400.0","5","120.0","2","2"
"79","Quadrilocale via Piraghetto, 12, Mestre, Venezia","1000.0","4","110.0","nan","2"
"80","Trilocale Ponte delle Guglie, Guglie - San Leonardo, Venezia","1150.0","3","65.0","nan","2"
"81","Palazzo - Edificio via Torino, Mestre, Venezia","4950.0","2","668.0","2","2"
"82","Trilocale Calle de la Madonna 3275, Dorso Duro - San Barnaba, Venezia","1200.0","3","90.0","nan","2"
"83","Quadrilocale via mutilati del lavoro, Marghera - Catene, Venezia","700.0","4","75.0","nan","2"
"84","Appartamento Pietà, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1300.0","5","90.0","nan","2"
"85","Bilocale Campo San Marcuola, Guglie - San Leonardo, Venezia","nan","2","65.0","nan","2"
"86","Trilocale via Aldo Camporese 18, Mestre, Venezia","800.0","3","80.0","nan","2"
"87","Appartamento Campo San Barnaba, Dorso Duro - San Barnaba, Venezia","3500.0","5+","282.0","3","2"
"88","Bilocale Rio Terà Lista di Spagna, Guglie - San Leonardo, Venezia","850.0","2","50.0","nan","2"
"89","Appartamento via buccari, Mestre, Venezia","1500.0","5+","170.0","2","2"
"90","Palazzo - Edificio via Cappuccina, Mestre, Venezia","5000.0","2","770.0","3+","2"
"91","Palazzo - Edificio via Cappuccina, Mestre, Venezia","4000.0","nan","500.0","3+","2"
"92","Palazzo - Edificio via Cappuccina, Mestre, Venezia","9200.0","2","1.27","3+","2"
"93","Appartamento Campo santo Stefano, San Marco, Venezia","1400.0","5","110.0","2","2"
"94","Appartamento buono stato, primo piano, Guglie - San Leonardo, Venezia","1000.0","5","80.0","nan","2"
"95","Monolocale Campo Manin, San Marco, Venezia","650.0","nan","35.0","nan","2"
"96","Bilocale via Monte Nevoso 15/a, Carpenedo - Bissuola, Venezia","930.0","2","62.0","nan","2"
"97","Villa unifamiliare via Antonio da Pordenone, Mestre, Venezia","1700.0","5+","215.0","2","2"
"98","Quadrilocale via san pio x, Mestre, Venezia","750.0","4","100.0","nan","2"
"99","Trilocale Fondamenta Ognissanti, Dorso Duro - San Barnaba, Venezia","1200.0","3","55.0","nan","2"
"100","Quadrilocale via Filiasi, 63, Mestre, Venezia","1000.0","4","120.0","2","2"
"101","Trilocale Campo San Barnaba, Dorso Duro - San Barnaba, Venezia","1300.0","3","74.0","nan","3"
"102","Appartamento via Torquato Tasso, Mestre, Venezia","1800.0","5+","150.0","2","3"
"103","Appartamento gran viale santa maria elisabetta 49, Lido di Venezia, Venezia","1600.0","5","180.0","nan","3"
"104","Trilocale via dell'Essiccatoio 4, Carpenedo - Bissuola, Venezia","1100.0","3","80.0","2","3"
"105","Trilocale via Orso Partecipazio, 28, Lido di Venezia, Venezia","1600.0","3","116.0","2","3"
"106","Bilocale ottimo stato, piano terra, Arsenale - Giardini della Biennale, Venezia","980.0","2","35.0","nan","3"
"107","Appartamento via Terraglio, Cipressina, Venezia","1500.0","5+","270.0","3","3"
"108","Trilocale Campo Santa Maria Zobenigo o del Giglio, San Marco, Venezia","1100.0","3","55.0","nan","3"
"109","Quadrilocale via monti, 1, Mestre, Venezia","1500.0","4","110.0","3","3"
"110","Bilocale via Carducci, Mestre, Venezia","760.0","2","41.0","nan","3"
"111","Trilocale via Scutari, Lido di Venezia, Venezia","1800.0","3","74.0","2","3"
"112","Appartamento ottimo stato, secondo piano, Mestre, Venezia","1500.0","5","115.0","2","3"
"113","Appartamento via Bembo, Mestre, Venezia","1500.0","5","130.0","2","3"
"114","Trilocale via Jacopo Palma 3, Mestre, Venezia","1500.0","3","60.0","nan","3"
"115","Bilocale Calle dei Ormesini 1484A, Guglie - San Leonardo, Venezia","750.0","2","75.0","nan","3"
"116","Quadrilocale via cimarosa, Mestre, Venezia","950.0","4","100.0","nan","3"
"117","Monolocale viale IV Novembre,23, Sant'Elena, Venezia","745.0","nan","46.0","nan","3"
"118","Palazzo - Edificio 2 piani, da ristrutturare, Mestre, Venezia","nan","5+","3.776","3+","3"
"119","Bilocale Venezia, Calle Larga San Lorenzo, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","800.0","2","40.0","nan","3"
"120","Bilocale ottimo stato, terzo piano, Mestre, Venezia","800.0","2","50.0","nan","3"
"121","Trilocale Riva De Biasio, Santa Croce, Venezia","2500.0","3","140.0","2","3"
"122","Bilocale via Monte Nevoso, Carpenedo - Bissuola, Venezia","900.0","2","50.0","nan","3"
"123","Quadrilocale ottimo stato, terzo piano, San Marco, Venezia","2400.0","4","170.0","nan","3"
"124","Trilocale viale Giuseppe Garibaldi, Mestre, Venezia","1500.0","3","90.0","nan","3"
"125","Quadrilocale via Jacopo Filiasi, Mestre, Venezia","1400.0","4","130.0","2","3"
"126","Open space piazza San Marco, San Marco, Venezia","2700.0","nan","37.0","nan","0"
"127","Trilocale nuovo, secondo piano, Mestre, Venezia","2100.0","3","92.0","2","0"
"128","Quadrilocale via Molise, Mestre, Venezia","900.0","4","85.0","nan","0"
"129","Bilocale Fondamenta de le Case Nove, San Francesco della Vigna, Venezia","1000.0","2","50.0","nan","0"
"130","Bilocale Calle Rielo, Guglie - San Leonardo, Venezia","850.0","2","45.0","nan","0"
"131","Bilocale Campiello Bruno Crovato già San Canzian, Santi Apostoli - San Canciano, Venezia","1050.0","2","50.0","nan","0"
"132","Trilocale piazzetta xi febbraio, Mestre, Venezia","1100.0","3","160.0","nan","0"
"133","Bilocale Corte dei Preti, Santi Apostoli - San Canciano, Venezia","800.0","2","50.0","nan","0"
"134","Appartamento giudecca, 780, Redentore - Palanca, Venezia","2500.0","5+","170.0","2","0"
"135","Appartamento Banchina dell'Azoto, Marghera - Catene, Venezia","1500.0","5","110.0","nan","0"
"136","Quadrilocale via Molise, Mestre, Venezia","900.0","4","85.0","nan","0"
"137","Bilocale Calle Rielo, Guglie - San Leonardo, Venezia","850.0","2","45.0","nan","0"
"138","Quadrilocale via Giovanni Gabrieli, Mestre, Venezia","800.0","4","100.0","nan","0"
"139","Appartamento Banchina dell'Azoto, Marghera - Catene, Venezia","1500.0","5","110.0","nan","0"
"140","Bilocale Calle dei Boteri, San Polo, Venezia","900.0","2","40.0","nan","0"
"141","Bilocale via Indri, Favaro Veneto, Venezia","650.0","2","70.0","nan","0"
"142","Trilocale via Giovanni Gerlin, Mestre, Venezia","950.0","3","85.0","nan","0"
"143","Bilocale Fondamenta de le Case Nove, San Francesco della Vigna, Venezia","1000.0","2","50.0","nan","0"
"144","Palazzo - Edificio Banchina Molini, Marghera - Catene, Venezia","1200.0","5","200.0","2","0"
"145","Bilocale via Indri, Favaro Veneto, Venezia","650.0","2","70.0","nan","0"
"146","Bilocale Cannaregio, Guglie - San Leonardo, Venezia","1200.0","2","90.0","nan","0"
"147","Quadrilocale via Giovanni Gerlin, Mestre, Venezia","950.0","4","85.0","nan","0"
"148","Quadrilocale buono stato, primo piano, Dorso Duro - San Barnaba, Venezia","2000.0","4","100.0","nan","0"
"149","Bilocale buono stato, piano rialzato, Dese, Venezia","600.0","2","60.0","nan","0"
"150","Quadrilocale via Miranese, Chirignago, Venezia","800.0","4","100.0","nan","0"
"151","Appartamento via Rampa Cavalcavia, Mestre, Venezia","1800.0","5","120.0","nan","6"
"152","Trilocale Calle del Traghetto, Dorso Duro - San Barnaba, Venezia","900.0","3","51.0","nan","6"
"153","Monolocale via Monte Cervino, Favaro Veneto, Venezia","700.0","nan","36.0","nan","6"
"154","Trilocale Riva De Biasio, Santa Croce, Venezia","1500.0","3","70.0","nan","6"
"155","Appartamento Cannaregio 6413, Santi Apostoli - San Canciano, Venezia","1300.0","5","140.0","nan","6"
"156","Monolocale Calle dei Fabbri, San Marco, Venezia","650.0","nan","30.0","nan","6"
"157","Appartamento buono stato, quarto piano, Accademia - Salute, Venezia","1800.0","5","80.0","2","6"
"158","Appartamento Ponte De l'Anzolo, San Marco, Venezia","4000.0","5+","300.0","3","6"
"159","Trilocale Campo San Barnaba, Dorso Duro - San Barnaba, Venezia","2300.0","3","90.0","nan","6"
"160","Bilocale buono stato, primo piano, Santi Apostoli - San Canciano, Venezia","1200.0","2","65.0","nan","6"
"161","Bilocale via Felisati, Mestre, Venezia","650.0","2","55.0","nan","6"
"162","Trilocale via Ospedale, Mestre, Venezia","850.0","3","100.0","nan","6"
"163","Trilocale via Vincenzo Gioberti, Favorita, Venezia","700.0","3","80.0","2","6"
"164","Trilocale Fondamenta de Cannaregio, Guglie - San Leonardo, Venezia","1100.0","3","86.0","nan","6"
"165","Quadrilocale Giudecca, 881, Redentore - Palanca, Venezia","1100.0","4","120.0","nan","6"
"166","Trilocale via Ca' Rossa 63A, Mestre, Venezia","650.0","3","60.0","nan","6"
"167","Trilocale via della Torre, Mestre, Venezia","1300.0","3","115.0","2","6"
"168","Trilocale ottimo stato, secondo piano, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1200.0","3","90.0","nan","6"
"169","Attico Gran viale Santa Maria Elisabetta, Lido di Venezia, Venezia","2000.0","3","85.0","2","6"
"170","Trilocale ottimo stato, quarto piano, Mestre, Venezia","1300.0","3","110.0","2","6"
"171","Quadrilocale Calle San Lorenzo, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1200.0","4","100.0","nan","6"
"172","Quadrilocale buono stato, terzo piano, San Marco, Venezia","2000.0","4","142.0","nan","6"
"173","Appartamento ottimo stato, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1600.0","5","135.0","2","6"
"174","Appartamento Castello, 382, Arsenale - Giardini della Biennale, Venezia","2000.0","5","70.0","2","6"
"175","Trilocale via Doge Domenico Michiel, Lido di Venezia, Venezia","nan","3","80.0","2","6"
"176","Quadrilocale buono stato, terzo piano, Mestre, Venezia","600.0","4","110.0","nan","3"
"177","Appartamento Corte Moro Lin, San Polo, Venezia","4000.0","5+","239.0","3","3"
"178","Quadrilocale terzo piano, Rialto, Venezia","1600.0","4","80.0","nan","3"
"179","Villa bifamiliare, buono stato, 130 m², Trivignano - Gatta, Venezia","750.0","5","130.0","2","3"
"180","Trilocale ottimo stato, secondo piano, Dorso Duro - San Barnaba, Venezia","nan","3","90.0","nan","3"
"181","Bilocale buono stato, piano rialzato, Marghera - Catene, Venezia","680.0","2","48.0","nan","3"
"182","Attico Ponte del Rimedio, San Marco, Venezia","3200.0","3","75.0","2","3"
"183","Appartamento via Giuseppe Garibaldi, Arsenale - Giardini della Biennale, Venezia","1800.0","5","95.0","2","3"
"184","Appartamento Dorsoduro, Accademia - Salute, Venezia","nan","5","260.0","3","3"
"185","Mansarda ottimo stato, 180 m², Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1800.0","4","180.0","2","3"
"186","Quadrilocale via terraglio, Favorita, Venezia","700.0","4","80.0","2","3"
"187","Quadrilocale buono stato, primo piano, Mestre, Venezia","900.0","4","100.0","nan","3"
"188","Attico ottimo stato, 170 m², Lido di Venezia, Venezia","2500.0","5","170.0","nan","3"
"189","Quadrilocale via Antonio Visintin, Malamocco, Venezia","nan","4","65.0","nan","3"
"190","Bilocale Ponte de l'Accademia, Accademia - Salute, Venezia","3000.0","2","75.0","nan","3"
"191","Terratetto unifamiliare Campo Santa Marina, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1450.0","5+","900.0","3+","3"
"192","Trilocale ottimo stato, secondo piano, San Francesco della Vigna, Venezia","nan","3","100.0","2","3"
"193","Quadrilocale Calle del Traghetto, Dorso Duro - San Barnaba, Venezia","1100.0","4","75.0","nan","3"
"194","Trilocale buono stato, secondo piano, Mestre, Venezia","550.0","3","75.0","nan","3"
"195","Appartamento buono stato, terzo piano, San Marco, Venezia","1500.0","5","140.0","2","3"
"196","Appartamento via Sandro Gallo, Lido di Venezia, Venezia","2200.0","5+","160.0","nan","3"
"197","Appartamento buono stato, secondo piano, Mestre, Venezia","850.0","5+","110.0","nan","3"
"198","Monolocale Campo SSan Giovanni e Paolo o Zanipolo, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1000.0","nan","64.0","2","3"
"199","Quadrilocale 120 m², Santa Croce, Venezia","nan","4","120.0","2","3"
"200","Bilocale Campo San Zulian, San Marco, Venezia","1300.0","2","60.0","nan","3"
"201","Quadrilocale ottimo stato, primo piano, Mestre, Venezia","920.0","4","100.0","nan","1"
"202","Appartamento Campo Sant'Antonio, San Francesco della Vigna, Venezia","2500.0","5","90.0","2","1"
"203","Bilocale via Aleardi, Mestre, Venezia","500.0","2","70.0","nan","1"
"204","Palazzo - Edificio rialto, Rialto, Venezia","7000.0","5+","1.2","nan","1"
"205","Trilocale via Sandro Gallo, Lido di Venezia, Venezia","1600.0","3","65.0","nan","1"
"206","Trilocale Campo San Beneto, San Marco, Venezia","2500.0","3","200.0","nan","1"
"207","Bilocale Calle dei Boteri, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","900.0","2","40.0","nan","1"
"208","Appartamento ottimo stato, piano terra, San Marco, Venezia","nan","5+","515.0","nan","1"
"209","Trilocale ottimo stato, secondo piano, Mestre, Venezia","1000.0","3","70.0","2","1"
"210","Villa unifamiliare via dei Faggi, Marghera - Catene, Venezia","2500.0","4","150.0","2","1"
"211","Quadrilocale mercerie, San Marco, Venezia","2300.0","4","290.0","nan","1"
"212","Villa unifamiliare, buono stato, 83 m², Favaro Veneto, Venezia","730.0","3","83.0","nan","1"
"213","Quadrilocale 75 m², Santa Croce, Venezia","1500.0","4","75.0","nan","1"
"214","Quadrilocale ottimo stato, secondo piano, Venezia","1400.0","4","113.0","2","1"
"215","Quadrilocale ottimo stato, secondo piano, Mestre, Venezia","850.0","4","95.0","nan","1"
"216","Bilocale ottimo stato, primo piano, Mestre, Venezia","1600.0","2","80.0","nan","1"
"217","Trilocale nuovo, primo piano, Mestre, Venezia","2100.0","3","90.0","2","1"
"218","Attico 125 m² con terrazza, San Marco, Venezia","nan","5","125.0","2","1"
"219","Appartamento San Marco, San Marco, Venezia","2600.0","5+","200.0","2","1"
"220","Appartamento San Marco 2549, San Marco, Venezia","2700.0","5+","200.0","nan","1"
"221","Terratetto plurifamiliare via Bissuola, Mestre, Venezia","350.0","nan","nan","nan","1"
"222","Albergo Calle del Boter 290, Guglie - San Leonardo, Venezia","1100.0","5+","450.0","3+","1"
"223","Palazzo - Edificio buono stato, Mestre, Venezia","3500.0","4","400.0","nan","1"
"224","Albergo Campo San Lio, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1150.0","5+","560.0","3+","1"
"225","Bilocale via Enrico Dandolo, Lido di Venezia, Venezia","nan","2","60.0","nan","1"
"226","Appartamento Giuseppe verdi, Venezia","1850.0","5+","190.0","2","2"
"227","Palazzo - Edificio Cannaregio Ca'D'Oro, Venezia","5000.0","5+","400.0","2","2"
"228","Palazzo - Edificio, Venezia","nan","nan","2.0","3+","2"
"229","Trilocale Campo San Polo 2011, San Polo, Venezia","3000.0","3","110.0","nan","2"
"230","Appartamento Calle Scaleta 6030, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1200.0","5","45.0","2","2"
"231","Trilocale Gran viale Santa Maria Elisabetta 47, Lido di Venezia, Venezia","3000.0","3","90.0","nan","2"
"232","Villa unifamiliare via Selvanese 11, Zelarino, Venezia","2400.0","5","300.0","3+","2"
"233","Bilocale Do Corte 892, Redentore - Palanca, Venezia","1000.0","2","70.0","2","2"
"234","Quadrilocale Campiello del Magazen 1373, Dorso Duro - San Barnaba, Venezia","2000.0","4","95.0","2","2"
"235","Appartamento San Polo 2184, San Polo, Venezia","2000.0","5+","500.0","3","2"
"236","Bilocale via della Stazione 114, Marghera - Catene, Venezia","1000.0","2","40.0","nan","2"
"237","Trilocale via Fiume 2, Mestre, Venezia","1500.0","3","90.0","2","2"
"238","Bilocale via Fratelli Rondina 10, Mestre, Venezia","800.0","2","45.0","nan","2"
"239","Trilocale via Rovereto 18, Mestre, Venezia","800.0","3","79.0","nan","2"
"240","Appartamento Calle Due Portoni 1, Mestre, Venezia","1300.0","5","120.0","2","2"
"241","Trilocale Riva De Biasio 1230, Santa Croce, Venezia","1500.0","3","70.0","nan","2"
"242","Trilocale Sotoportego del Squero Vechio 6387, Santi Apostoli - San Canciano, Venezia","1300.0","3","70.0","nan","2"
"243","Appartamento vicolo della Pineta 12, Carpenedo - Bissuola, Venezia","1000.0","5+","127.0","2","2"
"244","Bilocale Calle de l'Aseo, Guglie - San Leonardo, Venezia","1250.0","2","58.0","nan","2"
"245","Appartamento Banchina dell'Azoto 13, Marghera - Catene, Venezia","1500.0","5+","110.0","nan","2"
"246","Quadrilocale via Passo Campalto 65, Campalto, Venezia","1300.0","4","100.0","3","2"
"247","Appartamento via Forte Marghera 197, Mestre, Venezia","1100.0","5","110.0","nan","2"
"248","Trilocale Cannaregio 2255, Guglie - San Leonardo, Venezia","1800.0","3","80.0","nan","2"
"249","Quadrilocale via Catene 32, Marghera - Catene, Venezia","700.0","4","55.0","nan","2"
"250","Monolocale viale 4 Novembre 19, Sant'Elena, Venezia","745.0","nan","46.0","nan","2"
"251","Trilocale via Miranese, Mestre, Venezia","820.0","3","80.0","nan","1"
"252","Bilocale Campiello Bruno Crovato già San Canzian 5992, Santi Apostoli - San Canciano, Venezia","1050.0","2","50.0","nan","1"
"253","Bilocale via Miranese 468, Chirignago, Venezia","880.0","2","50.0","nan","1"
"254","Trilocale Calle Scaleta 6030, Santi Giovanni e Paolo - Santa Maria Formosa, Venezia","1300.0","3","75.0","nan","1"
"255","Trilocale Corte Malatin 2588, San Marco, Venezia","1900.0","3","65.0","2","1"
"256","Bilocale Calle Rielo 431, Guglie - San Leonardo, Venezia","850.0","2","45.0","nan","1"
"257","Appartamento in villa via Orlanda, Aeroporto - Ca' Noghera, Venezia","850.0","nan","35.0","nan","1"
"258","Appartamento via Palazzo 40, Mestre, Venezia","1350.0","5+","155.0","2","1"
"259","Bilocale via Gaspare Gozzi 62, Mestre, Venezia","650.0","2","68.0","nan","1"
"260","Trilocale ottimo stato, secondo piano, Santa Croce, Venezia","2500.0","3","60.0","nan","1"
"261","Trilocale via Dalmazia 5, Lido di Venezia, Venezia","1800.0","3","80.0","nan","1"
"262","Trilocale via Portara 19, Carpenedo - Bissuola, Venezia","650.0","3","85.0","nan","1"
"263","Terratetto unifamiliare via Gatta 2, Favorita, Venezia","1800.0","3","75.0","2","1"
"264","Trilocale Fondamenta de la Madonna de l'Orto 3505, Guglie - San Leonardo, Venezia","1100.0","3","80.0","nan","1"
"265","Bilocale Corte del Bianco 269/a, Arsenale - Giardini della Biennale, Venezia","1400.0","2","50.0","nan","1"
"266","Bilocale via Antonio Olivi 37, Mestre, Venezia","900.0","2","45.0","nan","1"
"267","Bilocale Campo San Giacomo da l'Orio, Santa Croce, Venezia","650.0","2","55.0","nan","1"
"268","Monolocale ottimo stato, piano terra, Arsenale - Giardini della Biennale, Venezia","1500.0","nan","30.0","nan","1"
"269","Trilocale via Sandro Gallo 5, Lido di Venezia, Venezia","2000.0","3","70.0","nan","1"
"270","Appartamento buono stato, seminterrato, Lido di Venezia, Venezia","nan","5+","100.0","nan","1"
"271","Trilocale Cannaregio, Guglie - San Leonardo, Venezia","1100.0","3","80.0","nan","1"
"272","Bilocale via Leone Pincherle 6, Marghera - Catene, Venezia","530.0","2","39.0","nan","1"
"273","Trilocale via Antonio Fogazzaro 2, Mestre, Venezia","850.0","3","100.0","2","1"
