"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"65","Trilocale largo Europa, Savonarola - Ponte Molino, Padova","1000.0","3","107.0","nan","2"
"66","Bilocale via Cesare Battisti, Santa Sofia - Altinate, Padova","870.0","2","35.0","nan","2"
"67","Villa unifamiliare via Ruggero Premarini, Crocifisso - Ponte Quattro Martiri, Padova","4900.0","5+","270.0","3","2"
"68","Quadrilocale via Pilade Bronzetti, Savonarola - Ponte Molino, Padova","1000.0","4","100.0","2","2"
"69","Attico via Gustavo Modena, San Camillo - Nazareth, Padova","1900.0","4","169.0","2","2"
"70","Appartamento via roma, Piazze - Duomo, Padova","1050.0","5","118.0","2","2"
"71","Trilocale piazza dei Frutti, Piazze - Duomo, Padova","1300.0","3","106.0","2","2"
"72","Trilocale via degli Zabarella, Santa Sofia - Altinate, Padova","1200.0","3","90.0","2","2"
"73","Trilocale corso Milano, Piazze - Duomo, Padova","850.0","3","75.0","nan","2"
"74","Attico piazza cavour, Piazze - Duomo, Padova","1200.0","3","94.0","nan","2"
"75","Villa unifamiliare via del Cristo, Voltabarozzo, Padova","4900.0","5+","250.0","3","2"
"76","Trilocale via Antonio Gabana 3, Ponte di Brenta, Padova","750.0","3","73.0","nan","1"
"77","Bilocale piazzale Pontecorvo, Prato della Valle - Pontecorvo, Padova","800.0","2","61.0","nan","1"
"78","Appartamento via Umberto I 49, Prato della Valle - Pontecorvo, Padova","1800.0","5","154.0","2","1"
"79","Bilocale via Cardinale Callegari, San Carlo - San Gregorio, Padova","700.0","2","58.0","nan","1"
"80","Trilocale buono stato, terzo piano, Piazze - Duomo, Padova","1000.0","3","100.0","nan","1"
"81","Trilocale via Dondi dall'Orologio, Piazze - Duomo, Padova","850.0","3","60.0","nan","1"
"82","Trilocale via Belzoni, Portello - Ospedali, Padova","nan","3","110.0","2","1"
"83","Terratetto unifamiliare via Dei Colli 107, Brusegana - Aeroporto, Padova","4000.0","5+","490.0","2","1"
"84","Trilocale piazza Eremitani 1, Santa Sofia - Altinate, Padova","1800.0","3","110.0","2","1"
"85","Quadrilocale buono stato, secondo piano, Prato della Valle - Pontecorvo, Padova","1800.0","4","189.0","3","1"
"86","Quadrilocale via Piovese, Voltabarozzo, Padova","1250.0","4","90.0","2","1"
"87","Quadrilocale buono stato, primo piano, Piazze - Duomo, Padova","1300.0","4","147.0","2","1"
"88","Appartamento via degli Obizzi, Piazze - Duomo, Padova","1400.0","5","80.0","2","1"
"89","Quadrilocale via Pier Paolo Vergerio, Santa Rita, Padova","870.0","4","105.0","2","1"
"90","Trilocale via San Massimo, Santa Sofia - Altinate, Padova","1300.0","3","75.0","nan","1"
"91","Mansarda via Altinate, Santa Sofia - Altinate, Padova","1050.0","3","76.0","nan","1"
"92","Appartamento via Giosuè Carducci, Prato della Valle - Pontecorvo, Padova","1350.0","5","120.0","2","1"
"93","Quadrilocale piazza De Gasperi, Stazione, Padova","800.0","4","85.0","2","1"
"94","Trilocale piazza Giulio Bresciani Alvarez, Voltabarozzo, Padova","1000.0","3","72.0","2","1"
"95","Trilocale via Montà, Montà - Sant'Ignazio, Padova","700.0","3","80.0","nan","1"
"96","Bilocale centro Storico, Piazze - Duomo, Padova","900.0","2","50.0","nan","1"
"97","Bilocale via Acquette, Prato della Valle - Pontecorvo, Padova","1000.0","2","45.0","nan","1"
"98","Trilocale via Annibale da Bassano, Santissima Trinità, Padova","1300.0","3","120.0","2","1"
"99","Monolocale via Cesare Battisti, Santa Sofia - Altinate, Padova","450.0","nan","18.0","nan","1"
"100","Quadrilocale piazza Capitaniato, Piazze - Duomo, Padova","2200.0","4","215.0","2","1"
"101","Trilocale via Savonarola, Savonarola - Ponte Molino, Padova","990.0","3","100.0","2","2"
"102","Bilocale via San Pietro, Savonarola - Ponte Molino, Padova","700.0","2","30.0","nan","2"
"103","Palazzo - Edificio via Giovanni Berchet, Scrovegni, Padova","7000.0","5+","600.0","nan","2"
"104","Bilocale ottimo stato, primo piano, Stanga - Pio X, Padova","700.0","2","57.0","nan","2"
"105","Bilocale Ponte Molino, Savonarola - Ponte Molino, Padova","1000.0","2","50.0","nan","2"
"106","Attico piazza Giuseppe Garibaldi, Piazze - Duomo, Padova","2000.0","4","200.0","2","2"
"107","Appartamento ottimo stato, Santa Croce, Padova","2600.0","5+","310.0","3+","2"
"108","Quadrilocale buono stato, 14, Savonarola - Ponte Molino, Padova","1300.0","4","165.0","2","2"
"109","Quadrilocale via Jacopo della Quercia, San Bellino - San Filippo Neri, Padova","1200.0","4","110.0","2","2"
"110","Attico ottimo stato, 124 m², Santo, Padova","2000.0","4","124.0","3","2"
"111","Appartamento primo piano, Pontevigodarzere - Isola di Torre, Padova","1000.0","5","123.0","2","2"
"112","Quadrilocale buono stato, Sant'Osvaldo - San Paolo, Padova","1050.0","4","107.0","nan","2"
"113","Trilocale via Santa Lucia 36, Piazze - Duomo, Padova","1300.0","3","70.0","nan","2"
"114","Villa unifamiliare via Savonarola, Savonarola - Ponte Molino, Padova","1100.0","nan","120.0","nan","2"
"115","Monolocale via Erasmo Gattamelata 64, Portello - Ospedali, Padova","1000.0","nan","45.0","nan","2"
"116","Monolocale via Altinate 164, Santa Sofia - Altinate, Padova","450.0","nan","35.0","nan","2"
"117","Appartamento via Savonarola, Savonarola - Ponte Molino, Padova","1200.0","nan","125.0","nan","2"
"118","Monolocale ottimo stato, secondo piano, Portello - Ospedali, Padova","1000.0","nan","45.0","nan","2"
"119","Monolocale piazzetta Conciapelli, Padova","900.0","nan","45.0","nan","2"
"120","Villa bifamiliare via dei Colli, Brusegana - Aeroporto, Padova","1350.0","5+","280.0","3","2"
