"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1402","Bilocale via Madonna delle Rose, Lingotto, Torino","1800.0","2","nan","nan","4"
"1403","Bilocale via Pietro Baiardi, Nizza Millefonti, Torino","1650.0","2","nan","nan","4"
"1404","Monolocale via Maria Ausiliatrice, Aurora, Torino","390.0","nan","nan","nan","4"
"1405","Appartamento via Nizza, San Salvario - Baretti, Torino","3100.0","5","20.0","nan","4"
"1406","Monolocale via Giuseppe Barbaroux, Quadrilatero Romano, Torino","800.0","nan","nan","nan","4"
"1407","Monolocale via Giuseppe Garibaldi, Quadrilatero Romano, Torino","400.0","nan","40.0","nan","4"
"1408","Monolocale Lungo Dora Firenze, Regio Parco, Torino","800.0","nan","nan","nan","4"
"1409","Bilocale via Carmagnola, Aurora, Torino","700.0","2","nan","nan","4"
"1410","Monolocale via Montevideo, Lingotto, Torino","990.0","nan","nan","nan","4"
"1411","Terratetto unifamiliare via Ormea, San Salvario - Dante, Torino","800.0","nan","nan","nan","4"
"1412","Quadrilocale ottimo stato, terzo piano, Crocetta, Torino","1600.0","4","120.0","2","4"
"1413","Trilocale via Vanchiglia, Vanchiglia, Torino","400.0","3","nan","nan","4"
"1414","Trilocale via Sant'Anselmo, San Salvario - Baretti, Torino","600.0","3","65.0","nan","4"
"1415","Bilocale corso Giulio Cesare, Aurora, Torino","1400.0","2","nan","nan","4"
"1416","Appartamento via San Donato, San Donato, Torino","680.0","nan","nan","nan","4"
"1417","Monolocale via Ormea, San Salvario - Dante, Torino","850.0","nan","nan","nan","4"
"1418","Appartamento via Fossata, Barriera di Milano, Torino","450.0","nan","nan","nan","4"
"1419","Appartamento corso San Maurizio, Vanchiglia, Torino","720.0","nan","nan","nan","4"
"1420","Appartamento via Camillo Benso di Cavour, Via Roma, Torino","550.0","nan","nan","nan","4"
"1421","Bilocale via Vanchiglia, Vanchiglia, Torino","400.0","2","nan","nan","4"
"1422","Bilocale via Vanchiglia, Vanchiglia, Torino","400.0","2","nan","nan","4"
"1423","Appartamento corso San Maurizio, Vanchiglia, Torino","720.0","nan","nan","nan","4"
"1424","Bilocale via Po, Via Roma, Torino","400.0","2","nan","nan","4"
