"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"292","Appartamento via della Torrazza, Pra', Genova","550.0","5","100.0","nan","5"
"293","Trilocale ottimo stato, quarto piano, Sampierdarena, Genova","800.0","3","72.0","nan","5"
"294","Appartamento via Lomellini 4, Prè, Genova","935.0","5+","127.0","2","5"
"295","Bilocale via Giuseppe Galliano 1, Sestri Ponente, Genova","850.0","2","75.0","nan","5"
"296","Appartamento via Apparizione, Borgoratti, Genova","700.0","5+","105.0","nan","5"
"297","Bilocale ottimo stato, settimo piano, San Martino, Genova","650.0","2","70.0","nan","5"
"298","Bilocale salita Superiore San Gerolamo, Castelletto, Genova","800.0","2","55.0","nan","5"
"299","Bilocale Vico Trau 7, Sestri Ponente, Genova","465.0","2","71.0","nan","5"
"300","Trilocale via Gabriele Rossetti 6, Quarto, Genova","800.0","3","91.0","nan","5"
"301","Trilocale via San Felice, Molassana, Genova","500.0","3","70.0","nan","4"
"302","Appartamento viale Aspromonte, Carignano, Genova","1100.0","5+","180.0","nan","4"
"303","Trilocale via 25 Aprile, Centro Città, Genova","1000.0","3","70.0","nan","4"
"304","Quadrilocale ottimo stato, primo piano, Righi, Genova","600.0","4","82.0","nan","4"
"305","Bilocale via Borzoli 33, Sestri Ponente, Genova","460.0","2","47.0","nan","4"
"306","Bilocale ottimo stato, secondo piano, Sturla, Genova","800.0","2","58.0","nan","4"
"307","Bilocale via Cristo di Marmo 1, Borzoli, Genova","480.0","2","70.0","nan","4"
"308","Quadrilocale via 25 Aprile 14/18, Centro Città, Genova","1250.0","4","90.0","nan","4"
"309","Trilocale via Lodovico Calda 3H, Sestri Ponente, Genova","900.0","3","110.0","nan","4"
"310","Bilocale via Assarotti, Castelletto, Genova","800.0","2","45.0","nan","4"
"311","Quadrilocale via Razeto, 2, San Martino, Genova","830.0","4","111.0","nan","4"
"312","Appartamento via 16 Giugno 1944, Sestri Ponente, Genova","900.0","5+","106.0","2","4"
"313","Bilocale via Gian Battista Monti, Sampierdarena, Genova","470.0","2","70.0","nan","4"
"314","Trilocale ottimo stato, secondo piano, Carignano, Genova","1400.0","3","74.0","nan","4"
"315","Trilocale via Col di Lana, Cornigliano, Genova","450.0","3","107.0","nan","4"
"316","Bilocale via Assab, Sturla, Genova","900.0","2","90.0","nan","4"
"317","Bilocale Vico Schiaffino 1, Sestri Ponente, Genova","650.0","2","94.0","nan","4"
"318","Trilocale via Vesuvio 4, Oregina, Genova","488.0","3","75.0","nan","4"
"319","Bilocale via Antonio Manno 10, Sestri Ponente, Genova","435.0","2","52.0","nan","4"
"320","Trilocale via Gaetano Donizetti 2, Sestri Ponente, Genova","850.0","3","80.0","nan","4"
"321","Mansarda via Alessandro Malaspina, Cornigliano, Genova","630.0","4","90.0","nan","4"
"322","Appartamento via Venezia, Dinegro, Genova","1100.0","5+","150.0","nan","4"
"323","Quadrilocale ottimo stato, quinto piano, San Fruttuoso, Genova","1000.0","4","72.0","nan","4"
"324","Bilocale via Bartolomeo Carrea 6, Sampierdarena, Genova","570.0","2","71.0","nan","4"
"325","Monolocale piazza San Luca,1, Caricamento, Genova","1680.0","nan","35.0","nan","4"
"326","Trilocale via Centurione, Lagaccio, Genova","350.0","3","38.0","nan","3"
"327","Appartamento via Caffaro, Castelletto, Genova","1300.0","5+","270.0","2","3"
"328","Bilocale via Cadighiara, Borgoratti, Genova","480.0","2","45.0","nan","3"
"329","Quadrilocale buono stato, secondo piano, Foce, Genova","850.0","4","122.0","nan","3"
"330","Appartamento viale Quartara, Quarto, Genova","1400.0","5","160.0","2","3"
"331","Appartamento via Caffaro, Castelletto, Genova","900.0","5+","164.0","nan","3"
"332","Trilocale via Zara 28, Albaro, Genova","1100.0","3","90.0","nan","3"
"333","Quadrilocale piazza Andrea Massena, Cornigliano, Genova","800.0","4","80.0","nan","3"
"334","Bilocale via dei Franzone, Albaro, Genova","800.0","2","91.0","nan","3"
"335","Trilocale Lungobisagno Istria, Molassana, Genova","500.0","3","75.0","nan","3"
"336","Quadrilocale via San Nazaro, Albaro, Genova","1000.0","4","129.0","2","3"
"337","Trilocale via Anton Giulio Barrili, San Fruttuoso, Genova","550.0","3","92.0","nan","3"
"338","Bilocale via Sparta 10, Sestri Ponente, Genova","500.0","2","62.0","nan","3"
"339","Bilocale via Luigi Cibrario 53, Sestri Ponente, Genova","1050.0","2","54.0","nan","3"
"340","Trilocale via Donghi, San Fruttuoso, Genova","620.0","3","75.0","nan","3"
"341","Appartamento via Campomorone, Pontedecimo, Genova","500.0","5","80.0","nan","3"
"342","Appartamento via Jacopo Ruffini, Carignano, Genova","1500.0","5","135.0","2","3"
"343","Bilocale via Giuseppe Bandi 7, Quarto, Genova","600.0","2","73.0","nan","3"
"344","Quadrilocale via Giuseppe Galliano 23, Sestri Ponente, Genova","500.0","4","110.0","nan","3"
"345","Trilocale via Mario Sordi, Borzoli, Genova","600.0","3","110.0","nan","3"
"346","Bilocale via della Sirena, Albaro, Genova","650.0","2","70.0","nan","3"
"347","Appartamento corso Italia 28, Albaro, Genova","1440.0","5","120.0","2","3"
"348","Quadrilocale via Rio Salto 1, Sturla, Genova","2500.0","4","124.0","2","3"
"349","Appartamento via Francesco Saverio Mosso, San Martino, Genova","900.0","5+","102.0","nan","3"
"350","Appartamento via Nizza, Albaro, Genova","850.0","5","130.0","nan","3"
"351","Trilocale salita San Barborino, Sampierdarena, Genova","420.0","3","70.0","nan","4"
"352","Trilocale via Antica Romana di Pegli 7, Multedo, Genova","950.0","3","121.0","nan","4"
"353","Quadrilocale via Posalunga, Borgoratti, Genova","550.0","4","76.0","nan","4"
"354","Trilocale via Sestri, Sestri Ponente, Genova","700.0","3","85.0","nan","4"
"355","Appartamento via Aldo Acquarone, Castelletto, Genova","1100.0","5+","160.0","2","4"
"356","Trilocale via Arnaldo da Brescia, Sturla, Genova","1000.0","3","82.0","nan","4"
"357","Appartamento via Duse, Sturla, Genova","1100.0","5+","160.0","2","4"
"358","Appartamento corso Europa, Quarto, Genova","700.0","5","90.0","nan","4"
"359","Monolocale via Domenico Carli, Pontedecimo, Genova","400.0","nan","60.0","nan","4"
"360","Trilocale buono stato, primo piano, San Fruttuoso, Genova","650.0","3","106.0","nan","4"
"361","Monolocale viale Virginia Centurione Bracelli, Marassi, Genova","400.0","nan","60.0","nan","4"
"362","Quadrilocale buono stato, terzo piano, Foce, Genova","750.0","4","98.0","2","4"
"363","Bilocale via di Francia, Sampierdarena, Genova","650.0","2","55.0","nan","4"
"364","Bilocale via Mainoso, Pontedecimo, Genova","400.0","2","70.0","nan","4"
"365","Quadrilocale largo Gaetano Giardino, Manin, Genova","600.0","4","105.0","nan","4"
"366","Monolocale via di Prè 13, Prè, Genova","650.0","nan","30.0","nan","4"
"367","Bilocale ottimo stato, terzo piano, San Martino, Genova","500.0","2","55.0","nan","4"
"368","Bilocale buono stato, secondo piano, Sampierdarena, Genova","460.0","2","75.0","nan","4"
"369","Trilocale via Giovanni Amarena, San Fruttuoso, Genova","550.0","3","85.0","nan","4"
