"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"83","Trilocale via Tommaso Natale 89, Cardillo, Palermo","600.0","3","80.0","nan","1"
"84","Bilocale via Mater Dolorosa 95, Pallavicino - Villaggio Ruffini, Palermo","390.0","2","28.0","nan","1"
"85","Trilocale via Paolo Emiliani Giudici 175, Oreto - Perez, Palermo","450.0","3","80.0","nan","1"
"86","Quadrilocale via Malaspina 136, Malaspina, Palermo","780.0","4","119.0","2","1"
"87","Appartamento via Giuseppe Sciuti 6, Notarbartolo - Sciuti, Palermo","1700.0","5+","193.0","3","1"
"88","Appartamento via Ruggero Marturano, Montepellegrino, Palermo","750.0","5+","145.0","2","1"
"89","Appartamento via Monte San Calogero, Strasburgo - Belgio, Palermo","850.0","5+","177.0","2","1"
"90","Trilocale via Emanuele d'Astorga 16, Calatafimi Bassa - Indipendenza, Palermo","450.0","3","70.0","nan","1"
"91","Quadrilocale corso Pietro Pisani 106, Università, Palermo","600.0","4","115.0","2","1"
"92","Quadrilocale via Camillo Camilliani, Uditore - Leonardo Da Vinci Alta, Palermo","800.0","4","150.0","2","1"
"93","Bilocale via Tukory 142, Oreto - Perez, Palermo","400.0","2","55.0","nan","1"
"94","Quadrilocale corso Alberto Amedeo 94, Zisa, Palermo","600.0","4","120.0","nan","1"
"95","Trilocale via Sambucia 100, Olio di Lino, Palermo","570.0","3","100.0","nan","1"
"96","Appartamento via della Libertà 37I, Politeama - Ruggiero Settimo, Palermo","1500.0","5+","190.0","3","1"
"97","Appartamento viale Regina Margherita 9, Zisa, Palermo","850.0","5","167.0","2","1"
"98","Appartamento in villa, ottimo stato, 100 m², Mondello - Valdesi, Palermo","nan","3","100.0","nan","1"
"99","Bilocale via Francesco Bentivegna 23, Roma - Cavour, Palermo","650.0","2","77.0","nan","1"
"100","Trilocale buono stato, seminterrato, Mondello - Valdesi, Palermo","600.0","3","70.0","2","1"
"101","Quadrilocale via Cau Lussorio 5, Montegrappa, Palermo","650.0","4","110.0","nan","4"
"102","Monolocale via Segesta, Malaspina, Palermo","350.0","nan","20.0","nan","4"
"103","Trilocale via Altofonte, Olio di Lino, Palermo","450.0","3","85.0","nan","4"
"104","Trilocale via Mattei 27, Mondello - Valdesi, Palermo","1700.0","3","85.0","nan","4"
"105","Quadrilocale via Costantino Nigra, Politeama - Ruggiero Settimo, Palermo","1050.0","4","157.0","2","4"
"106","Appartamento via Belgio 19, Strasburgo - Belgio, Palermo","850.0","5","159.0","2","4"
"107","Bilocale via Domenico Trentacoste, Libertà - Villabianca, Palermo","400.0","2","37.0","nan","4"
"108","Quadrilocale via Emiro Hassan 20, Settecannoli, Palermo","550.0","4","120.0","nan","4"
"109","Bilocale via Giuseppe Pollaci 27, Calatafimi Alta, Palermo","580.0","2","50.0","nan","4"
"110","Monolocale via Giuseppe Carta 22, San Lorenzo, Palermo","490.0","nan","50.0","nan","4"
"111","Monolocale via Ruggero Loria 126, Montepellegrino, Palermo","430.0","nan","35.0","nan","4"
"112","Bilocale via Villaermosa 16, Politeama - Ruggiero Settimo, Palermo","750.0","2","77.0","nan","4"
"113","Trilocale buono stato, primo piano, Mondello - Valdesi, Palermo","600.0","3","80.0","nan","4"
"114","Appartamento via Giuseppe La Farina 13C, Politeama - Ruggiero Settimo, Palermo","1000.0","5+","140.0","2","4"
"115","Bilocale via Oreto 203, Oreto - Perez, Palermo","450.0","2","45.0","nan","4"
"116","Bilocale largo Villaura 4, Porto, Palermo","750.0","2","55.0","nan","4"
"117","Monolocale via porta sant'agata, Cassaro, Palermo","490.0","nan","50.0","nan","4"
"118","Appartamento via Volturno 22, Tribunale, Palermo","1200.0","5","100.0","2","4"
"119","Trilocale via Vincenzo Orsini, Borgo Vecchio, Palermo","1000.0","3","110.0","2","4"
"120","Monolocale via Notarbartolo 6, Libertà - Villabianca, Palermo","550.0","nan","40.0","nan","4"
"121","Appartamento via Bellinzona 17/B, Castelforte, Palermo","1250.0","5","120.0","3","4"
"122","Bilocale corso Alberto Amedeo 48, Zisa, Palermo","430.0","2","28.0","nan","4"
"123","Trilocale corso dei Mille 628, Settecannoli, Palermo","400.0","3","93.0","nan","4"
"124","Bilocale via Mendola 62, Oreto - Perez, Palermo","500.0","2","52.0","nan","4"
"125","Monolocale via dell'Orologio, Castellammare, Palermo","475.0","nan","30.0","nan","4"
"126","Bilocale largo Villaura, Porto, Palermo","750.0","2","52.0","nan","8"
"127","Appartamento via Damiani Almeyda 5, Notarbartolo - Sciuti, Palermo","1600.0","5+","247.0","2","8"
"128","Quadrilocale via Antigone, Partanna, Palermo","nan","4","130.0","2","8"
"129","Bilocale via Cappuccini, Zisa, Palermo","580.0","2","50.0","nan","8"
"130","Bilocale ottimo stato, primo piano, Cardillo, Palermo","550.0","2","62.0","nan","8"
"131","Appartamento viale Croce Rossa 159, Resuttana, Palermo","870.0","5+","182.0","2","8"
"132","Bilocale corso Tuköry 226, Oreto - Perez, Palermo","700.0","2","40.0","nan","8"
"133","Bilocale via Lorenzo Iandolino, Partanna, Palermo","500.0","2","55.0","nan","8"
"134","Villa unifamiliare via Nettuno, Mondello - Valdesi, Palermo","3000.0","5","150.0","3","8"
"135","Monolocale via Paolo Emiliani Giudici 172, Oreto - Perez, Palermo","350.0","nan","20.0","nan","8"
"136","Bilocale piazza Mondello 40, Mondello - Valdesi, Palermo","500.0","2","58.0","nan","8"
"137","Monolocale vicolo Meschita 12, Kalsa, Palermo","410.0","nan","30.0","nan","8"
"138","Bilocale via Agostino Barbarigo 101, Addaura, Palermo","800.0","2","80.0","nan","8"
"139","Bilocale via Villaermosa 16, Politeama - Ruggiero Settimo, Palermo","820.0","2","77.0","nan","8"
"140","Appartamento via Niccolò Garzilli, Politeama - Ruggiero Settimo, Palermo","1400.0","5+","170.0","2","8"
"141","Monolocale via Piano di Gallo 50, Mondello - Valdesi, Palermo","450.0","nan","25.0","nan","8"
"142","Trilocale piazza Vittorio Emanuele Orlando 6, Zisa, Palermo","900.0","3","87.0","nan","8"
"143","Trilocale via Monte Cuccio 30, De Gasperi - Croce Rossa, Palermo","850.0","3","90.0","nan","8"
"144","Monolocale via Ottavio d'Aragona 1, Roma - Cavour, Palermo","400.0","nan","30.0","nan","8"
"145","Bilocale viale Venere 25, Castelforte, Palermo","9000.0","2","65.0","nan","8"
"146","Appartamento piazza Giovanni Amendola 12, Politeama - Ruggiero Settimo, Palermo","1500.0","5+","160.0","2","8"
"147","Loft via Alloro 36, Kalsa, Palermo","1300.0","2","55.0","nan","8"
"148","Appartamento via Apollo, Mondello - Valdesi, Palermo","1500.0","5","140.0","2","8"
"149","Quadrilocale via Giovan Battista Lulli, Malaspina, Palermo","780.0","4","151.0","nan","8"
"150","Appartamento viale Michelangelo 2200, Uditore - Leonardo Da Vinci Alta, Palermo","1200.0","5","130.0","2","8"
