"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"92","Palazzo - Edificio corso Camillo Benso di Cavour 4, Magenta - Arnaldo, Brescia","nan","5+","1.0","3+","3"
"93","Monolocale via Palermo, Chiesanuova, Brescia","390.0","nan","30.0","nan","3"
"94","Quadrilocale buono stato, piano rialzato, Crocifissa di Rosa, Brescia","1150.0","4","138.0","2","3"
"95","Bilocale corso Giuseppe Garibaldi 11, Loggia - Garibaldi, Brescia","nan","2","50.0","nan","3"
"96","Quadrilocale ottimo stato, terzo piano, Solferino - Diaz, Brescia","2500.0","4","130.0","2","3"
"97","Quadrilocale ottimo stato, Solferino - Diaz, Brescia","2500.0","4","200.0","2","3"
"98","Trilocale via della Pace, Loggia - Garibaldi, Brescia","680.0","3","90.0","nan","3"
"99","Bilocale buono stato, primo piano, Panoramica, Brescia","1000.0","2","55.0","nan","3"
"100","Bilocale via Milano, Primo Maggio, Brescia","420.0","2","60.0","nan","3"
"101","Quadrilocale piano terra, Mompiano - Costalunga, Brescia","1600.0","4","140.0","3","0"
"102","Monolocale via Creta, Brescia Due, Brescia","380.0","nan","30.0","nan","0"
"103","Quadrilocale via Domenico Bollani, Ospedale Civile, Brescia","650.0","4","90.0","nan","0"
"104","Monolocale ottimo stato, primo piano, Via Veneto - Borgo Trento, Brescia","490.0","nan","43.0","nan","0"
"105","Trilocale via Malta 6, Brescia Due, Brescia","1300.0","3","140.0","2","0"
"106","Quadrilocale ottimo stato, Magenta - Arnaldo, Brescia","2500.0","4","230.0","nan","0"
"107","Appartamento via Berardo Maggi 5, Solferino - Diaz, Brescia","nan","nan","100.0","nan","0"
"108","Trilocale via Montello, Via Veneto - Borgo Trento, Brescia","550.0","3","70.0","nan","0"
"109","Trilocale ottimo stato, piano rialzato, Villaggio Ferrari - Duca degli Abruzzi, Brescia","1000.0","3","100.0","2","0"
"110","Trilocale ottimo stato, piano terra, Sant'Eufemia - Caionvico, Brescia","1200.0","3","100.0","2","0"
"111","Bilocale via Corsica, Don Bosco, Brescia","nan","2","30.0","nan","0"
"112","Trilocale buono stato, terzo piano, Loggia - Garibaldi, Brescia","670.0","3","80.0","nan","0"
"113","Mansarda 35 m², Volturno, Brescia","1200.0","nan","35.0","nan","0"
"114","Monolocale via della Volta 110, Folzano, Brescia","950.0","nan","40.0","nan","0"
"115","Appartamento buono stato, Loggia - Garibaldi, Brescia","2500.0","5","340.0","2","0"
"116","Trilocale via San Zeno 139, Brescia Due, Brescia","2200.0","3","83.0","nan","0"
"117","Loft via 25 Aprile 50, Solferino - Diaz, Brescia","2450.0","2","60.0","2","0"
"118","Palazzo - Edificio via Dalmazia 37, Don Bosco, Brescia","1250.0","5","170.0","2","0"
"119","Loft via Privata De Vitalis 18a, Brescia Due, Brescia","1000.0","nan","38.0","nan","0"
"120","Bilocale via Milano 164, Primo Maggio, Brescia","1600.0","2","75.0","nan","0"
"121","Trilocale via 25 Aprile 18, Solferino - Diaz, Brescia","680.0","3","94.0","nan","0"
"122","Bilocale via Corsica 133, Brescia Due, Brescia","2300.0","2","32.0","nan","0"
"123","Mansarda corso Giuseppe Garibaldi 17, Loggia - Garibaldi, Brescia","650.0","2","60.0","nan","0"
"124","Bilocale piazza Tito Speri 5, Castello - Via Musei, Brescia","1300.0","2","50.0","nan","0"
"125","Palazzo - Edificio via dei Mille 21, Loggia - Garibaldi, Brescia","1100.0","nan","1.95","3+","0"
"126","Bilocale piazzale Spedali Civili 21, Ospedale Civile, Brescia","1350.0","2","70.0","nan","2"
